departamento,municipio,departamento_nombre,municipio_nombre,total_votos_mmv,votos_validos,ABELARDO DE LA ESPRIELLA,CARLOS CAICEDO,CLAUDIA LOPEZ,GUSTAVO MATAMORROS,IVAN CEPEDA,LUIS GILBERTO MURILLO,MAURICIO LIZCANO,MIGUEL URIBE,NO MARCADOS,PALOMA VALENCIA,ROY BARRERAS,SANTIAGO BOTERO,SERGIO FAJARDO,SONDRA MACOLLINS,VOTO EN BLANCO,VOTO NULO,votos_abelardo,votos_cepeda,margen_abelardo_vs_cepeda,ganador_2v_base,margen_abs,margen_pp_validos,voto_blanco,voto_nulo,no_marcados,abstencion_estimada,bolsa_indefinida,score_disputa,score_oportunidad,potencial
44,20,CAQUETA,SAN JOSE DEL FRAGUA,5241,5130,2568,0,24,0,1930,4,10,10,34,197,5,171,69,8,134,77,2568,1930,638,ABELARDO DE LA ESPRIELLA,638,0.1243664717348927,134,77,34,5566.0,5811.0,0.635802647835954,5.510933910292819,10807.0
44,22,CAQUETA,SOLANO,3076,3003,729,2,14,2,2005,2,10,4,29,68,3,38,21,3,102,44,729,2005,-1276,IVAN CEPEDA,1276,0.4249084249084249,102,44,29,5808.0,5983.0,0.18412381904466768,1.6012962265964406,8884.0
44,24,CAQUETA,SOLITA,2341,2282,1227,3,7,1,744,1,10,5,22,94,2,46,28,7,107,37,1227,744,483,ABELARDO DE LA ESPRIELLA,483,0.2116564417177914,107,37,22,3834.0,4000.0,0.3488843178478706,2.8937510610620167,6175.0
44,40,CAQUETA,VALPARAISO,2383,2342,1498,1,3,1,587,2,3,4,12,87,0,66,41,3,46,29,1498,587,911,ABELARDO DE LA ESPRIELLA,911,0.3889837745516652,46,29,12,3287.0,3374.0,0.19447375891981397,1.5799341058557148,5670.0
46,1,CASANARE,YOPAL,94609,93390,54089,32,555,11,25755,51,124,97,145,5948,79,1332,3579,67,1671,1074,54089,25755,28334,ABELARDO DE LA ESPRIELLA,28334,0.3033943677053217,1671,1074,145,40660.0,43550.0,0.3651804703328961,3.9007438273864503,135269.0
46,40,CASANARE,AGUAZUL,21094,20581,11764,5,90,14,5718,10,29,34,42,1455,26,476,530,26,404,471,11764,5718,6046,ABELARDO DE LA ESPRIELLA,6046,0.2937660949419367,404,471,42,8572.0,9489.0,0.3269677673637185,2.9943688162683233,29666.0
46,120,CASANARE,CHAMEZA,1269,1261,835,0,4,2,267,0,1,4,3,88,2,21,21,3,13,5,835,267,568,ABELARDO DE LA ESPRIELLA,568,0.4504361617763679,13,5,3,589.0,610.0,0.15508019647182378,0.9948544968141303,1858.0
46,320,CASANARE,HATO COROZAL,4808,4761,3410,4,19,1,806,2,6,15,13,340,7,38,45,6,62,34,3410,806,2604,ABELARDO DE LA ESPRIELLA,2604,0.5469439193446755,62,34,13,3095.0,3204.0,0.1520516291301129,1.2274318146100696,7903.0
46,480,CASANARE,LA SALINA,389,378,109,1,2,0,229,0,3,1,3,11,0,0,3,0,19,8,109,229,-120,IVAN CEPEDA,120,0.3174603174603174,19,8,3,591.0,621.0,0.1813207857102244,1.1664257520422718,980.0
46,520,CASANARE,MANI,7649,7516,4699,4,43,10,1830,4,21,13,19,455,13,137,131,11,145,114,4699,1830,2869,ABELARDO DE LA ESPRIELLA,2869,0.381718999467802,145,114,19,4407.0,4685.0,0.2278399161976586,1.9257792112829628,12056.0
46,540,CASANARE,MONTERREY,8832,8686,5339,3,34,1,2032,2,13,7,14,706,5,155,221,12,156,132,5339,2032,3307,ABELARDO DE LA ESPRIELLA,3307,0.3807276076444854,156,132,14,3802.0,4104.0,0.23212035077163365,1.9312322708066207,12634.0
46,560,CASANARE,NUNCHIA,4194,4152,2990,2,14,2,566,5,9,12,20,401,2,63,35,9,42,22,2990,566,2424,ABELARDO DE LA ESPRIELLA,2424,0.5838150289017341,42,22,20,2373.0,2457.0,0.14030608587054613,1.0953841046246389,6567.0
46,640,CASANARE,OROCUE,5074,4985,3199,3,15,4,1241,0,7,5,28,279,7,88,47,4,86,61,3199,1241,1958,ABELARDO DE LA ESPRIELLA,1958,0.392778335005015,86,61,28,3832.0,4007.0,0.21139144100135104,1.7537134658198914,8906.0
46,680,CASANARE,PAZ DE ARIPORO (MORENO),17613,17374,11987,5,44,7,3152,2,29,14,56,1437,10,172,236,12,267,183,11987,3152,8835,ABELARDO DE LA ESPRIELLA,8835,0.5085184758835041,267,183,56,10667.0,11173.0,0.188282349125519,1.7550447204332416,28280.0
46,700,CASANARE,PORE,5200,5132,3622,2,19,1,847,4,5,10,21,381,4,87,72,6,72,47,3622,847,2775,ABELARDO DE LA ESPRIELLA,2775,0.5407248636009353,72,47,21,3370.0,3510.0,0.15513092157667738,1.266435506044143,8570.0
46,760,CASANARE,RECETOR,793,781,477,0,3,0,187,0,4,1,4,64,1,10,22,1,11,8,477,187,290,ABELARDO DE LA ESPRIELLA,290,0.3713188220230474,11,8,4,423.0,446.0,0.174705636223293,1.0661513818618884,1216.0
46,800,CASANARE,SABANALARGA,2002,1982,1371,1,3,1,393,0,2,1,1,140,0,16,33,2,19,19,1371,393,978,ABELARDO DE LA ESPRIELLA,978,0.4934409687184662,19,19,1,810.0,849.0,0.1508094612928808,1.0172454601588947,2812.0
46,815,CASANARE,SACAMA,1102,1087,312,2,4,0,621,0,1,1,6,66,2,14,21,1,42,9,312,621,-309,IVAN CEPEDA,309,0.2842686292548298,42,9,6,824.0,881.0,0.23760930429865476,1.6115119360476367,1926.0
46,830,CASANARE,SAN LUIS DE PALENQUE,4243,4201,3127,4,18,0,533,1,4,5,19,315,7,44,74,6,63,23,3127,533,2594,ABELARDO DE LA ESPRIELLA,2594,0.617472030468936,63,23,19,2404.0,2509.0,0.13296713600396878,1.0408717976619153,6647.0
46,840,CASANARE,TAMARA,2669,2627,1684,5,16,0,469,3,5,12,22,330,5,24,23,8,43,20,1684,469,1215,ABELARDO DE LA ESPRIELLA,1215,0.4625047582794062,43,20,22,1943.0,2028.0,0.16664336690019918,1.269038955298071,4612.0
46,850,CASANARE,TAURAMENA,14757,14514,9652,6,62,3,3174,5,28,17,28,664,10,288,332,12,261,215,9652,3174,6478,ABELARDO DE LA ESPRIELLA,6478,0.4463276836158192,261,215,28,5535.0,6039.0,0.2100012385951709,1.8283042345019156,20292.0
46,865,CASANARE,TRINIDAD,5949,5887,4167,2,20,3,946,1,10,11,13,535,2,48,64,4,74,49,4167,946,3221,ABELARDO DE LA ESPRIELLA,3221,0.5471377611686767,74,49,13,3981.0,4117.0,0.15580835235794738,1.2968120635877662,9930.0
46,880,CASANARE,VILLANUEVA,20257,19647,11281,6,111,7,5436,7,32,28,41,1087,14,629,539,15,455,569,11281,5436,5845,ABELARDO DE LA ESPRIELLA,5845,0.2975008907212297,455,569,41,8392.0,9457.0,0.32148625025964395,2.9430832421639,28649.0
48,1,LA GUAJIRA,RIOHACHA,70779,69900,26917,48,193,17,37453,27,116,69,162,2147,29,391,1172,44,1277,717,26917,37453,-10536,IVAN CEPEDA,10536,0.1507296137339056,1277,717,162,85609.0,87765.0,0.6940124458171409,7.899547709492814,156388.0
48,2,LA GUAJIRA,ALBANIA,10030,9887,2387,9,22,11,7040,1,26,7,34,104,5,79,75,3,118,109,2387,7040,-4653,IVAN CEPEDA,4653,0.4706179832102761,118,109,34,12171.0,12432.0,0.19140101912651,1.80454976806713,22201.0
48,4,LA GUAJIRA,BARRANCAS,12260,12190,3419,9,24,3,8124,3,23,15,9,281,4,53,110,2,120,61,3419,8124,-4705,IVAN CEPEDA,4705,0.3859721082854799,120,61,9,15096.0,15286.0,0.23760393867898472,2.289256466364191,27356.0
48,5,LA GUAJIRA,DIBULLA,8879,8789,2752,12,17,2,5527,5,14,8,42,150,5,94,71,8,124,48,2752,5527,-2775,IVAN CEPEDA,2775,0.3157355785641142,124,48,42,15607.0,15821.0,0.27879576528640526,2.695719929466939,24486.0
48,6,LA GUAJIRA,EL MOLINO,4285,4233,1926,1,6,1,2114,2,9,1,9,73,1,20,29,1,49,43,1926,2114,-188,IVAN CEPEDA,188,0.044412945901252,49,43,9,4923.0,5024.0,1.5347271340261444,13.079222011898306,9208.0
48,7,LA GUAJIRA,FONSECA,15163,15065,4835,7,33,1,9393,3,22,7,20,293,12,61,173,10,215,78,4835,9393,-4558,IVAN CEPEDA,4558,0.3025555924327912,215,78,20,17232.0,17545.0,0.307791511695772,3.007917566168447,32395.0
48,8,LA GUAJIRA,DISTRACCION,4985,4948,1959,4,6,1,2764,1,7,4,12,80,3,29,28,3,59,25,1959,2764,-805,IVAN CEPEDA,805,0.1626919967663702,59,25,12,6600.0,6696.0,0.4926077047137668,4.339585675390687,11585.0
48,9,LA GUAJIRA,HATONUEVO,7266,7214,1844,6,14,2,5031,2,12,4,20,99,10,35,65,3,87,32,1844,5031,-3187,IVAN CEPEDA,3187,0.4417798724701968,87,32,20,9142.0,9281.0,0.1966426131964086,1.7964939410899001,16408.0
48,10,LA GUAJIRA,MAICAO,50548,49978,20966,51,148,20,25692,24,125,58,115,1048,48,308,599,55,836,455,20966,25692,-4726,IVAN CEPEDA,4726,0.0945616071071271,836,455,115,91448.0,92854.0,1.0347352623511954,11.836123940635352,141996.0
48,11,LA GUAJIRA,MANAURE,13466,13180,3967,16,62,20,7997,12,87,34,74,551,19,109,104,37,165,212,3967,7997,-4030,IVAN CEPEDA,4030,0.3057663125948406,165,212,74,50519.0,50970.0,0.30042887095067117,3.256352174190998,63985.0
48,12,LA GUAJIRA,LA JAGUA DEL PILAR,2586,2556,992,1,1,0,1435,2,4,1,7,43,0,15,21,1,40,23,992,1435,-443,IVAN CEPEDA,443,0.1733176838810641,40,23,7,2781.0,2851.0,0.4280323539534804,3.405329435296168,5367.0
48,13,LA GUAJIRA,SAN JUAN DEL CESAR,18906,18711,10232,10,28,1,7360,6,22,16,39,529,10,84,162,12,239,156,10232,7360,2872,ABELARDO DE LA ESPRIELLA,2872,0.1534925979370423,239,156,39,17652.0,18086.0,0.6016737413428351,5.898176836860846,36558.0
48,16,LA GUAJIRA,URIBIA,22886,22269,8026,45,94,30,12551,21,175,67,172,521,35,217,148,44,295,445,8026,12551,-4525,IVAN CEPEDA,4525,0.2031972697471822,295,445,172,108332.0,109244.0,0.4695649138529237,5.447586136348004,131218.0
48,18,LA GUAJIRA,URUMITA,5345,5310,2087,0,7,0,3036,4,3,0,7,47,2,15,41,0,68,28,2087,3036,-949,IVAN CEPEDA,949,0.1787193973634651,68,28,7,4038.0,4141.0,0.45451265425050347,3.785605918486582,9383.0
48,20,LA GUAJIRA,VILLANUEVA,10080,9962,4316,4,19,0,5027,4,16,9,16,246,7,37,148,5,124,102,4316,5027,-711,IVAN CEPEDA,711,0.071371210600281,124,102,16,10232.0,10474.0,1.1314362219914007,10.473418564856779,20312.0
50,1,GUAINIA,INIRIDA,9623,9524,3351,8,88,1,4926,11,19,26,28,598,6,113,164,13,200,71,3351,4926,-1575,IVAN CEPEDA,1575,0.1653716925661486,200,71,28,18256.0,18555.0,0.52241471048922,5.134578301327597,27879.0
50,70,GUAINIA,BARRANCOMINAS,1724,1700,124,4,15,1,1457,3,9,10,14,15,4,17,10,6,25,10,124,1457,-1333,IVAN CEPEDA,1333,0.7841176470588235,25,10,14,3760.0,3809.0,0.09367593857091085,0.7723941289292215,5484.0
50,73,GUAINIA,CACAHUAL,41,41,4,0,2,0,31,0,0,0,0,1,0,0,0,0,3,0,4,31,-27,IVAN CEPEDA,27,0.6585365853658537,3,0,0,224.0,227.0,0.055908228511352825,0.3035450960906995,265.0
50,78,GUAINIA,LA GUADALUPE,63,63,24,0,2,1,25,0,1,0,0,5,0,0,5,0,0,0,24,25,-1,IVAN CEPEDA,1,0.0158730158730158,0,0,0,148.0,148.0,1.6074210690285893,8.04344872046451,211.0
50,83,GUAINIA,MORICHAL (MORICHAL NUEVO),56,56,4,0,0,0,43,0,0,1,0,7,0,0,1,0,0,0,4,43,-39,IVAN CEPEDA,39,0.6964285714285714,0,0,0,182.0,182.0,0.05723227274993297,0.2981507323864192,238.0
50,87,GUAINIA,PANA PANA (CAMPO ALEGRE),247,246,36,0,4,0,144,0,0,3,1,39,0,1,3,2,14,0,36,144,-108,IVAN CEPEDA,108,0.4390243902439024,14,0,1,377.0,392.0,0.12269686138063395,0.7329676898618214,624.0
50,90,GUAINIA,PUERTO COLOMBIA,226,226,115,2,1,1,88,1,2,1,0,10,0,1,3,0,1,0,115,88,27,ABELARDO DE LA ESPRIELLA,27,0.1194690265486725,1,0,0,1048.0,1049.0,0.4190152781786732,2.914898824024736,1274.0
50,92,GUAINIA,SAN FELIPE,154,153,64,0,0,0,64,1,0,3,0,13,0,2,2,0,4,1,64,64,0,ABELARDO DE LA ESPRIELLA,0,0.0,4,1,0,771.0,776.0,5.0369526024136295,33.523137592993,925.0
52,1,META,VILLAVICENCIO,260921,258018,136730,62,1691,64,78547,150,346,255,200,20462,115,4433,11253,164,3746,2703,136730,78547,58183,ABELARDO DE LA ESPRIELLA,58183,0.2254997713337829,3746,2703,200,144128.0,150777.0,0.5291210447479334,6.309008553662693,405049.0
52,5,META,ACACIAS,59158,57447,30711,19,434,25,17424,49,108,61,82,3765,34,1613,2025,51,1128,1629,30711,17424,13287,ABELARDO DE LA ESPRIELLA,13287,0.231291451250718,1128,1629,82,19699.0,22538.0,0.4541659231185689,4.5521061469700435,78857.0
52,6,META,BARRANCA DE UPIA,3711,3611,1818,1,15,1,1226,2,3,4,6,280,2,121,55,1,82,94,1818,1226,592,ABELARDO DE LA ESPRIELLA,592,0.1639435059540293,82,94,6,2174.0,2356.0,0.47095847985850675,3.6570608393678325,5885.0
52,8,META,CABUYARO,4255,4160,2468,3,7,1,1065,0,9,7,11,280,5,157,57,1,100,84,2468,1065,1403,ABELARDO DE LA ESPRIELLA,1403,0.3372596153846154,100,84,11,2197.0,2392.0,0.23997926449791665,1.867111412607121,6452.0
52,10,META,CASTILLA LA NUEVA,10159,9888,5026,1,69,4,3122,6,12,14,17,763,6,379,270,12,204,254,5026,3122,1904,ABELARDO DE LA ESPRIELLA,1904,0.1925566343042071,204,254,17,3283.0,3758.0,0.45415339462317095,3.7385490730411357,13442.0
52,15,META,CUBARRAL,3933,3904,2654,1,11,0,740,0,3,2,3,320,3,51,65,5,49,26,2654,740,1914,ABELARDO DE LA ESPRIELLA,1914,0.4902663934426229,49,26,3,1925.0,2003.0,0.16531218508129308,1.2568520883626413,5858.0
52,20,META,CUMARAL,13359,13168,7338,6,58,2,3842,6,21,12,24,988,5,273,378,4,235,167,7338,3842,3496,ABELARDO DE LA ESPRIELLA,3496,0.2654921020656136,235,167,24,6573.0,6999.0,0.344315528125414,3.0484544877004343,19932.0
52,25,META,EL CALVARIO,774,769,527,3,2,0,87,0,2,0,1,111,1,9,20,0,7,4,527,87,440,ABELARDO DE LA ESPRIELLA,440,0.5721716514954487,7,4,1,710.0,722.0,0.11416547847657763,0.7515980638548692,1484.0
52,27,META,EL CASTILLO,3468,3401,1496,6,13,1,1529,2,4,10,10,158,2,61,37,2,80,57,1496,1529,-33,IVAN CEPEDA,33,0.0097030285210232,80,57,10,2871.0,3018.0,4.127344567500781,33.07109510634263,6339.0
52,28,META,EL DORADO,2601,2564,1652,0,8,0,547,2,0,1,10,253,2,29,36,3,31,27,1652,547,1105,ABELARDO DE LA ESPRIELLA,1105,0.4309672386895475,31,27,10,1329.0,1397.0,0.17801126861334193,1.2892996465465942,3930.0
52,30,META,FUENTE DE ORO,5889,5758,3214,1,22,0,1842,7,8,8,19,301,7,159,82,7,100,112,3214,1842,1372,ABELARDO DE LA ESPRIELLA,1372,0.2382771795762417,100,112,19,4167.0,4398.0,0.3487440586478786,2.9256601240300633,10056.0
52,35,META,GRANADA,36192,35468,19393,22,200,6,11123,25,47,51,77,2036,27,924,871,40,703,647,19393,11123,8270,ABELARDO DE LA ESPRIELLA,8270,0.2331679260178188,703,647,77,24347.0,25774.0,0.43083043582662023,4.376013802637842,60539.0
52,40,META,GUAMAL,10453,10270,6331,2,53,2,2443,3,5,10,30,680,7,269,302,5,158,153,6331,2443,3888,ABELARDO DE LA ESPRIELLA,3888,0.3785783836416748,158,153,30,3470.0,3811.0,0.2377147072000722,1.9601739064741364,13923.0
52,41,META,LA MACARENA,7367,7112,2132,9,56,4,4053,10,28,17,62,200,10,186,81,15,311,193,2132,4053,-1921,IVAN CEPEDA,1921,0.2701068616422947,311,193,62,4677.0,5243.0,0.3166534130127942,2.7120857687903595,12044.0
52,42,META,LEJANIAS,5201,5082,3018,4,19,0,1358,2,11,11,18,347,2,117,91,3,99,101,3018,1358,1660,ABELARDO DE LA ESPRIELLA,1660,0.3266430539157812,99,101,18,3831.0,4049.0,0.2534927371346206,2.105630363796422,9032.0
52,43,META,PUERTO GAITAN,35895,34430,14580,37,185,14,15043,36,81,50,123,1030,27,1586,697,43,1021,1342,14580,15043,-463,IVAN CEPEDA,463,0.0134475747894278,1021,1342,123,21657.0,24143.0,4.4553488768736385,44.96245050394564,57552.0
52,44,META,MESETAS,5332,5224,2060,4,30,1,2625,2,13,10,27,168,4,104,61,8,134,81,2060,2625,-565,IVAN CEPEDA,565,0.1081546707503828,134,81,27,4039.0,4281.0,0.7245765251988799,6.059036044539751,9371.0
52,45,META,PUERTO LOPEZ,16159,15806,8631,14,65,2,4893,12,20,24,47,1077,5,426,313,19,305,306,8631,4893,3738,ABELARDO DE LA ESPRIELLA,3738,0.2364924712134632,305,306,47,10195.0,10853.0,0.39223137774884403,3.6447272991122825,26354.0
52,46,META,MAPIRIPAN,2751,2670,1260,3,6,0,1211,1,6,6,20,67,1,52,17,4,36,61,1260,1211,49,ABELARDO DE LA ESPRIELLA,49,0.0183520599250936,36,61,20,3424.0,3541.0,2.782940017041429,22.743429287909027,6175.0
52,47,META,PUERTO CONCORDIA,3651,3555,1726,4,22,1,1359,6,9,6,18,185,6,115,39,8,69,78,1726,1359,367,ABELARDO DE LA ESPRIELLA,367,0.1032348804500703,69,78,18,3808.0,3973.0,0.7220735840524941,5.984205351413225,7459.0
52,48,META,PUERTO LLERAS,3868,3813,2259,5,12,2,1079,3,7,9,12,214,8,107,53,9,46,43,2259,1079,1180,ABELARDO DE LA ESPRIELLA,1180,0.3094676108051403,46,43,12,3422.0,3523.0,0.2581305117403682,2.1082427479824966,7290.0
52,49,META,PUERTO RICO,5049,4892,1987,14,38,1,2214,5,16,18,26,268,6,144,55,17,109,131,1987,2214,-227,IVAN CEPEDA,227,0.0464022894521668,109,131,26,4688.0,4954.0,1.5062439794210785,12.815353398935125,9737.0
52,50,META,RESTREPO,11725,11625,6950,11,54,0,3030,6,7,11,13,851,8,157,409,7,124,87,6950,3030,3920,ABELARDO DE LA ESPRIELLA,3920,0.3372043010752688,124,87,13,6786.0,7010.0,0.26961069374057,2.3874662196090393,18511.0
52,55,META,SAN CARLOS DE GUAROA,6174,6038,3223,4,29,1,1974,5,18,11,15,355,2,207,88,14,107,121,3223,1974,1249,ABELARDO DE LA ESPRIELLA,1249,0.2068565750248426,107,121,15,3724.0,3967.0,0.4014632119552088,3.326531187182744,9898.0
52,58,META,SAN JUAN DE ARAMA,3620,3570,1682,4,16,0,1376,2,8,5,10,304,1,61,40,3,68,40,1682,1376,306,ABELARDO DE LA ESPRIELLA,306,0.0857142857142857,68,40,10,2765.0,2883.0,0.8546896512412113,6.809255613213557,6385.0
52,59,META,SAN JUANITO,737,728,522,0,3,0,112,0,1,1,0,42,0,18,11,0,18,9,522,112,410,ABELARDO DE LA ESPRIELLA,410,0.5631868131868132,18,9,0,621.0,648.0,0.1150004427938627,0.7446776297028357,1358.0
52,60,META,SAN MARTIN DE LOS LLANOS,11784,11565,6590,3,60,2,3202,8,19,28,28,768,9,401,240,18,217,191,6590,3202,3388,ABELARDO DE LA ESPRIELLA,3388,0.2929528750540424,217,191,28,7276.0,7712.0,0.30882113388259547,2.7641537409947596,19060.0
52,74,META,URIBE,5040,4962,442,1,10,0,4282,2,13,4,20,61,1,41,36,1,68,58,442,4282,-3840,IVAN CEPEDA,3840,0.7738814993954051,68,58,20,2580.0,2726.0,0.1085593381416819,0.8588082975487691,7620.0
52,80,META,VISTA HERMOSA,7729,7495,3670,5,48,1,2894,4,16,15,33,372,6,164,86,20,194,201,3670,2894,776,ABELARDO DE LA ESPRIELLA,776,0.1035356904603068,194,201,33,6712.0,7140.0,0.7858431817999576,6.973264424567233,14441.0
54,1,GUAVIARE,SAN JOSE DEL GUAVIARE,25927,25271,12040,11,217,15,9150,32,65,55,102,1588,15,544,676,28,835,554,12040,9150,2890,ABELARDO DE LA ESPRIELLA,2890,0.1143603339796604,835,554,102,22398.0,23889.0,0.8151676678626434,8.217880716672875,48325.0
54,3,GUAVIARE,CALAMAR,3161,3080,1198,2,28,2,1434,5,9,10,16,122,8,81,57,11,113,65,1198,1434,-236,IVAN CEPEDA,236,0.0766233766233766,113,65,16,4101.0,4295.0,0.9273489226266021,7.757681433917465,7262.0
54,7,GUAVIARE,EL RETORNO,4703,4593,2609,2,37,3,1305,4,13,9,28,266,8,110,87,5,135,82,2609,1305,1304,ABELARDO DE LA ESPRIELLA,1304,0.2839102982799913,135,82,28,5348.0,5593.0,0.2869074827454968,2.4758537407594736,10051.0
54,12,GUAVIARE,MIRAFLORES,1160,1130,213,1,16,0,788,0,3,2,6,40,2,19,15,1,30,24,213,788,-575,IVAN CEPEDA,575,0.5088495575221239,30,24,6,2506.0,2566.0,0.13550859539504037,1.0638093040981909,3666.0
56,1,SAN ANDRES,SAN ANDRES,16896,16787,7404,10,64,1,7346,15,29,18,30,694,20,48,511,9,618,79,7404,7346,58,ABELARDO DE LA ESPRIELLA,58,0.0034550545064633,618,79,30,32047.0,32774.0,7.230308595019304,75.17656465383808,48943.0
56,4,SAN ANDRES,PROVIDENCIA,1221,1213,389,1,6,1,590,3,2,4,1,132,3,4,24,3,51,7,389,590,-201,IVAN CEPEDA,201,0.1657048639736191,51,7,1,3626.0,3685.0,0.4041820932564344,3.3192634477735337,4847.0
60,1,AMAZONAS,LETICIA,20991,20715,7328,25,187,7,10415,20,54,39,73,1414,25,303,476,21,401,203,7328,10415,-3087,IVAN CEPEDA,3087,0.1490224475018103,401,203,73,24233.0,24910.0,0.624984823443284,6.326761836715357,45224.0
60,7,AMAZONAS,PUERTO NARIÑO,2243,2204,327,9,19,4,1629,5,4,8,24,112,7,24,9,4,43,15,327,1629,-1302,IVAN CEPEDA,1302,0.5907441016333939,43,15,24,2929.0,3011.0,0.1281491198490197,1.0265205309942254,5172.0
60,10,AMAZONAS,EL ENCANTO,271,270,37,0,3,0,216,0,2,1,1,8,1,0,1,1,0,0,37,216,-179,IVAN CEPEDA,179,0.662962962962963,0,0,1,489.0,490.0,0.08324557411323716,0.5158265488788519,760.0
60,13,AMAZONAS,LA CHORRERA,587,585,25,0,1,0,544,0,0,0,0,12,0,1,0,0,2,2,25,544,-519,IVAN CEPEDA,519,0.8871794871794871,2,2,0,545.0,549.0,0.07103728830908931,0.44823948393716945,1132.0
60,16,AMAZONAS,LA PEDRERA,405,400,49,0,3,0,327,1,2,3,2,7,1,1,3,0,3,3,49,327,-278,IVAN CEPEDA,278,0.695,3,3,2,943.0,951.0,0.08502072946534141,0.5831202023434465,1348.0
60,17,AMAZONAS,LA VICTORIA,29,29,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,28,-28,IVAN CEPEDA,28,0.9655172413793104,1,0,0,46.0,47.0,0.03486557938077148,0.13497166614473188,75.0
60,19,AMAZONAS,MIRITI PARANA,96,96,4,0,0,0,89,0,0,0,0,1,0,0,0,0,2,0,4,89,-85,IVAN CEPEDA,85,0.8854166666666666,2,0,0,464.0,466.0,0.051090304087520334,0.3140178307963271,560.0
60,21,AMAZONAS,PUERTO SANTANDER,133,132,19,0,2,0,93,0,0,0,0,14,0,0,2,0,2,1,19,93,-74,IVAN CEPEDA,74,0.5606060606060606,2,1,0,439.0,442.0,0.08570447224180451,0.5222461812103324,572.0
60,22,AMAZONAS,TARAPACA,500,494,69,3,2,0,356,1,4,2,1,16,0,12,3,1,25,5,69,356,-287,IVAN CEPEDA,287,0.5809716599190283,25,5,1,1107.0,1138.0,0.10498909141292502,0.7389033525519263,1607.0
60,30,AMAZONAS,PUERTO ALEGRIA,112,112,14,0,0,0,94,0,0,0,0,3,1,0,0,0,0,0,14,94,-80,IVAN CEPEDA,80,0.7142857142857143,0,0,0,177.0,177.0,0.06526965430174829,0.3382132209940503,289.0
60,40,AMAZONAS,PUERTO ARICA,190,190,15,1,1,1,163,0,0,0,0,9,0,0,0,0,0,0,15,163,-148,IVAN CEPEDA,148,0.7789473684210526,0,0,0,345.0,345.0,0.06657317887450698,0.38921601435077136,535.0
64,1,PUTUMAYO,MOCOA,25252,25001,5426,6,86,5,17187,6,21,18,37,1099,17,213,493,18,406,214,5426,17187,-11761,IVAN CEPEDA,11761,0.4704211831526739,406,214,37,18128.0,18785.0,0.2107881886930103,2.0743385702654478,43380.0
64,2,PUTUMAYO,PUERTO ASIS,26863,26197,5145,14,152,9,18004,27,55,40,131,855,19,483,501,56,837,535,5145,18004,-12859,IVAN CEPEDA,12859,0.4908577318013513,837,535,131,26725.0,28228.0,0.2031203215006483,2.0815984021383604,53588.0
64,4,PUTUMAYO,PUERTO LEGUIZAMO,5532,5422,1978,7,28,5,2867,5,22,16,41,185,8,72,90,11,128,69,1978,2867,-889,IVAN CEPEDA,889,0.1639616377720398,128,69,41,10190.0,10428.0,0.49427014811785425,4.573158262831319,15722.0
64,7,PUTUMAYO,COLON,2870,2848,663,0,10,1,1878,1,1,9,3,184,1,14,39,1,46,19,663,1878,-1215,IVAN CEPEDA,1215,0.4266151685393258,46,19,3,1864.0,1932.0,0.18219072326575453,1.3786059534548751,4734.0
64,13,PUTUMAYO,SAN FRANCISCO,2933,2903,698,9,8,0,1851,0,2,1,6,208,0,13,51,4,58,24,698,1851,-1153,IVAN CEPEDA,1153,0.3971753358594557,58,24,6,1910.0,1998.0,0.19583318717263884,1.488411012959578,4843.0
64,16,PUTUMAYO,SANTIAGO,3702,3655,646,0,10,1,2767,1,3,0,15,107,0,23,34,1,62,32,646,2767,-2121,IVAN CEPEDA,2121,0.5803009575923392,62,32,15,3013.0,3122.0,0.13898207053629405,1.1183260903476884,6715.0
64,18,PUTUMAYO,SAN MIGUEL (LA DORADA),7353,7211,698,2,35,8,5752,5,16,8,29,192,6,133,109,54,193,113,698,5752,-5054,IVAN CEPEDA,5054,0.7008736652336708,193,113,29,8569.0,8904.0,0.12496596819918933,1.1364865267385345,15922.0
64,19,PUTUMAYO,SIBUNDOY,7266,7196,1467,0,34,2,5006,3,5,5,20,381,1,33,123,5,131,50,1467,5006,-3539,IVAN CEPEDA,3539,0.4918010005558643,131,50,20,4092.0,4293.0,0.17699086972065647,1.4805240196345302,11358.0
64,23,PUTUMAYO,ORITO,16064,15852,1925,3,60,4,12783,4,28,18,57,340,11,204,215,34,223,155,1925,12783,-10858,IVAN CEPEDA,10858,0.684960888215998,223,155,57,15803.0,16238.0,0.1391605513321692,1.3491853465549992,31867.0
64,25,PUTUMAYO,PUERTO GUZMAN,5417,5297,1159,3,37,4,3573,5,17,14,31,161,6,86,47,11,174,89,1159,3573,-2414,IVAN CEPEDA,2414,0.4557296582971493,174,89,31,7446.0,7740.0,0.18412150733936844,1.6486766644125728,12863.0
64,26,PUTUMAYO,PUERTO CAICEDO,4914,4806,795,3,24,0,3513,1,9,11,24,165,3,70,79,10,123,84,795,3513,-2718,IVAN CEPEDA,2718,0.5655430711610487,123,84,24,5892.0,6123.0,0.1473013731325364,1.2844636661488993,10806.0
