territorio,indicador,periodo_fecha,periodo_label,tipo_eleccion,anio,valor,fuente,orden
CAQUETA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,383,Histórico 2006-2026,5
CASANARE,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,198371,Histórico 2006-2026,5
CASANARE,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,124084,Histórico 2006-2026,5
CASANARE,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,122686,Histórico 2006-2026,5
CASANARE,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,120518,Histórico 2006-2026,5
CASANARE,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2168,Histórico 2006-2026,5
CASANARE,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1002,Histórico 2006-2026,5
CASANARE,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,396,Histórico 2006-2026,5
CAUCA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,804351,Histórico 2006-2026,5
CAUCA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,304316,Histórico 2006-2026,5
CAUCA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,296439,Histórico 2006-2026,5
CAUCA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,285310,Histórico 2006-2026,5
CAUCA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,11129,Histórico 2006-2026,5
CAUCA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,5978,Histórico 2006-2026,5
CAUCA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1899,Histórico 2006-2026,5
CESAR,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,614067,Histórico 2006-2026,5
CESAR,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,243367,Histórico 2006-2026,5
CESAR,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,239566,Histórico 2006-2026,5
CESAR,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,229743,Histórico 2006-2026,5
CESAR,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,9823,Histórico 2006-2026,5
CESAR,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,3171,Histórico 2006-2026,5
CESAR,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,630,Histórico 2006-2026,5
CHOCO,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,249500,Histórico 2006-2026,5
CHOCO,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,87562,Histórico 2006-2026,5
CHOCO,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,85532,Histórico 2006-2026,5
CHOCO,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,82957,Histórico 2006-2026,5
CHOCO,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2575,Histórico 2006-2026,5
CHOCO,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1539,Histórico 2006-2026,5
CHOCO,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,491,Histórico 2006-2026,5
CONSULADOS,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,412329,Histórico 2006-2026,5
CONSULADOS,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,93870,Histórico 2006-2026,5
CONSULADOS,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,93502,Histórico 2006-2026,5
CONSULADOS,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,92443,Histórico 2006-2026,5
CONSULADOS,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1059,Histórico 2006-2026,5
CONSULADOS,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,285,Histórico 2006-2026,5
CONSULADOS,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,83,Histórico 2006-2026,5
CORDOBA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1046228,Histórico 2006-2026,5
CORDOBA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,411086,Histórico 2006-2026,5
CORDOBA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,404898,Histórico 2006-2026,5
CORDOBA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,391705,Histórico 2006-2026,5
CORDOBA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,13193,Histórico 2006-2026,5
CORDOBA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,4498,Histórico 2006-2026,5
CORDOBA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1690,Histórico 2006-2026,5
CUNDINAMARCA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1480258,Histórico 2006-2026,5
CUNDINAMARCA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,817858,Histórico 2006-2026,5
CUNDINAMARCA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,802502,Histórico 2006-2026,5
CUNDINAMARCA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,781146,Histórico 2006-2026,5
CUNDINAMARCA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,21356,Histórico 2006-2026,5
CUNDINAMARCA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,13564,Histórico 2006-2026,5
CUNDINAMARCA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1792,Histórico 2006-2026,5
GUAINIA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,19143,Histórico 2006-2026,5
GUAINIA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6432,Histórico 2006-2026,5
GUAINIA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6344,Histórico 2006-2026,5
GUAINIA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6209,Histórico 2006-2026,5
GUAINIA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,135,Histórico 2006-2026,5
GUAINIA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,61,Histórico 2006-2026,5
GUAINIA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,27,Histórico 2006-2026,5
GUAVIARE,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,49730,Histórico 2006-2026,5
GUAVIARE,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,17852,Histórico 2006-2026,5
GUAVIARE,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,17520,Histórico 2006-2026,5
GUAVIARE,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,16875,Histórico 2006-2026,5
GUAVIARE,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,645,Histórico 2006-2026,5
GUAVIARE,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,239,Histórico 2006-2026,5
GUAVIARE,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,93,Histórico 2006-2026,5
HUILA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,670409,Histórico 2006-2026,5
HUILA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,330214,Histórico 2006-2026,5
HUILA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,325862,Histórico 2006-2026,5
HUILA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,318040,Histórico 2006-2026,5
HUILA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,7822,Histórico 2006-2026,5
HUILA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,3454,Histórico 2006-2026,5
HUILA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,898,Histórico 2006-2026,5
LA GUAJIRA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,442414,Histórico 2006-2026,5
LA GUAJIRA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,128885,Histórico 2006-2026,5
LA GUAJIRA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,126758,Histórico 2006-2026,5
LA GUAJIRA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,121119,Histórico 2006-2026,5
LA GUAJIRA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,5639,Histórico 2006-2026,5
LA GUAJIRA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1748,Histórico 2006-2026,5
LA GUAJIRA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,379,Histórico 2006-2026,5
MAGDALENA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,781756,Histórico 2006-2026,5
MAGDALENA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,297647,Histórico 2006-2026,5
MAGDALENA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,293878,Histórico 2006-2026,5
MAGDALENA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,283071,Histórico 2006-2026,5
MAGDALENA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,10807,Histórico 2006-2026,5
MAGDALENA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2960,Histórico 2006-2026,5
MAGDALENA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,809,Histórico 2006-2026,5
META,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,528667,Histórico 2006-2026,5
META,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,277546,Histórico 2006-2026,5
META,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,273889,Histórico 2006-2026,5
META,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,267779,Histórico 2006-2026,5
META,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6110,Histórico 2006-2026,5
META,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2986,Histórico 2006-2026,5
META,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,671,Histórico 2006-2026,5
NARIÑO,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,962345,Histórico 2006-2026,5
NARIÑO,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,412759,Histórico 2006-2026,5
NARIÑO,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,404112,Histórico 2006-2026,5
NARIÑO,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,389726,Histórico 2006-2026,5
NARIÑO,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,14386,Histórico 2006-2026,5
NARIÑO,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6342,Histórico 2006-2026,5
NARIÑO,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2305,Histórico 2006-2026,5
NORTE DE SAN,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,961616,Histórico 2006-2026,5
NORTE DE SAN,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,428412,Histórico 2006-2026,5
NORTE DE SAN,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,421604,Histórico 2006-2026,5
NORTE DE SAN,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,409565,Histórico 2006-2026,5
NORTE DE SAN,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,12039,Histórico 2006-2026,5
NORTE DE SAN,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,5574,Histórico 2006-2026,5
NORTE DE SAN,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1234,Histórico 2006-2026,5
PUTUMAYO,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,177545,Histórico 2006-2026,5
PUTUMAYO,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,70310,Histórico 2006-2026,5
PUTUMAYO,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,68856,Histórico 2006-2026,5
PUTUMAYO,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,65814,Histórico 2006-2026,5
PUTUMAYO,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,3042,Histórico 2006-2026,5
PUTUMAYO,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,967,Histórico 2006-2026,5
PUTUMAYO,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,487,Histórico 2006-2026,5
QUINDIO,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,409083,Histórico 2006-2026,5
QUINDIO,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,206003,Histórico 2006-2026,5
QUINDIO,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,201056,Histórico 2006-2026,5
QUINDIO,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,194489,Histórico 2006-2026,5
QUINDIO,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6567,Histórico 2006-2026,5
QUINDIO,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,4248,Histórico 2006-2026,5
QUINDIO,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,699,Histórico 2006-2026,5
RISARALDA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,670482,Histórico 2006-2026,5
RISARALDA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,341383,Histórico 2006-2026,5
RISARALDA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,333793,Histórico 2006-2026,5
RISARALDA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,323000,Histórico 2006-2026,5
RISARALDA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,10793,Histórico 2006-2026,5
RISARALDA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6437,Histórico 2006-2026,5
RISARALDA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1153,Histórico 2006-2026,5
SAN ANDRES,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,43052,Histórico 2006-2026,5
SAN ANDRES,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,10943,Histórico 2006-2026,5
SAN ANDRES,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,10873,Histórico 2006-2026,5
SAN ANDRES,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,10603,Histórico 2006-2026,5
SAN ANDRES,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,270,Histórico 2006-2026,5
SAN ANDRES,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,50,Histórico 2006-2026,5
SAN ANDRES,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,20,Histórico 2006-2026,5
SANTANDER,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1437252,Histórico 2006-2026,5
SANTANDER,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,682995,Histórico 2006-2026,5
SANTANDER,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,672010,Histórico 2006-2026,5
SANTANDER,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,652370,Histórico 2006-2026,5
SANTANDER,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,19640,Histórico 2006-2026,5
SANTANDER,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,9145,Histórico 2006-2026,5
SANTANDER,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1840,Histórico 2006-2026,5
SUCRE,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,572476,Histórico 2006-2026,5
SUCRE,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,240286,Histórico 2006-2026,5
SUCRE,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,236599,Histórico 2006-2026,5
SUCRE,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,228455,Histórico 2006-2026,5
SUCRE,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,8144,Histórico 2006-2026,5
SUCRE,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2739,Histórico 2006-2026,5
SUCRE,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,948,Histórico 2006-2026,5
TOLIMA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,934619,Histórico 2006-2026,5
TOLIMA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,468138,Histórico 2006-2026,5
TOLIMA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,459676,Histórico 2006-2026,5
TOLIMA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,447421,Histórico 2006-2026,5
TOLIMA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,12255,Histórico 2006-2026,5
TOLIMA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,6598,Histórico 2006-2026,5
TOLIMA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1864,Histórico 2006-2026,5
VALLE,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2996361,Histórico 2006-2026,5
VALLE,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1263894,Histórico 2006-2026,5
VALLE,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1241598,Histórico 2006-2026,5
VALLE,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,1196423,Histórico 2006-2026,5
VALLE,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,45175,Histórico 2006-2026,5
VALLE,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,19459,Histórico 2006-2026,5
VALLE,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,2837,Histórico 2006-2026,5
VAUPES,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,17314,Histórico 2006-2026,5
VAUPES,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,4665,Histórico 2006-2026,5
VAUPES,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,4605,Histórico 2006-2026,5
VAUPES,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,4554,Histórico 2006-2026,5
VAUPES,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,51,Histórico 2006-2026,5
VAUPES,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,42,Histórico 2006-2026,5
VAUPES,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,18,Histórico 2006-2026,5
VICHADA,Potencial,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,36329,Histórico 2006-2026,5
VICHADA,Sufragantes,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,9427,Histórico 2006-2026,5
VICHADA,Votos válidos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,9335,Histórico 2006-2026,5
VICHADA,Votos por candidatos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,9151,Histórico 2006-2026,5
VICHADA,Voto en blanco,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,184,Histórico 2006-2026,5
VICHADA,Votos nulos,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,63,Histórico 2006-2026,5
VICHADA,Votos no marcados,2010-06-01,PRESIDENCIA 2010 - 2,Presidencia 2V,2010,29,Histórico 2006-2026,5
AMAZONAS,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,40883,Histórico 2006-2026,6
AMAZONAS,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,21740,Histórico 2006-2026,6
AMAZONAS,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,19095,Histórico 2006-2026,6
AMAZONAS,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,18499,Histórico 2006-2026,6
AMAZONAS,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,596,Histórico 2006-2026,6
AMAZONAS,Votos nulos,2014-03-01,CONGRESO 2014,Congreso,2014,2065,Histórico 2006-2026,6
AMAZONAS,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,580,Histórico 2006-2026,6
ANTIOQUIA,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,4241489,Histórico 2006-2026,6
ANTIOQUIA,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,1654650,Histórico 2006-2026,6
ANTIOQUIA,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,1354894,Histórico 2006-2026,6
ANTIOQUIA,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,1256311,Histórico 2006-2026,6
ANTIOQUIA,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,98583,Histórico 2006-2026,6
ANTIOQUIA,Votos nulos,2014-03-01,CONGRESO 2014,Congreso,2014,241892,Histórico 2006-2026,6
ANTIOQUIA,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,57864,Histórico 2006-2026,6
ARAUCA,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,161024,Histórico 2006-2026,6
ARAUCA,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,71881,Histórico 2006-2026,6
ARAUCA,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,61547,Histórico 2006-2026,6
ARAUCA,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,57900,Histórico 2006-2026,6
ARAUCA,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,3647,Histórico 2006-2026,6
ARAUCA,Votos nulos,2014-03-01,CONGRESO 2014,Congreso,2014,7320,Histórico 2006-2026,6
ARAUCA,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,3014,Histórico 2006-2026,6
ATLANTICO,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,1690735,Histórico 2006-2026,6
ATLANTICO,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,881578,Histórico 2006-2026,6
ATLANTICO,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,767554,Histórico 2006-2026,6
ATLANTICO,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,738690,Histórico 2006-2026,6
ATLANTICO,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,28864,Histórico 2006-2026,6
ATLANTICO,Votos nulos,2014-03-01,CONGRESO 2014,Congreso,2014,87956,Histórico 2006-2026,6
ATLANTICO,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,26068,Histórico 2006-2026,6
BOGOTA D.C.,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,5188174,Histórico 2006-2026,6
BOGOTA D.C.,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,1793568,Histórico 2006-2026,6
BOGOTA D.C.,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,1486083,Histórico 2006-2026,6
BOGOTA D.C.,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,1281490,Histórico 2006-2026,6
BOGOTA D.C.,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,204593,Histórico 2006-2026,6
BOGOTA D.C.,Votos nulos,2014-03-01,CONGRESO 2014,Congreso,2014,264780,Histórico 2006-2026,6
BOGOTA D.C.,Votos no marcados,2014-03-01,CONGRESO 2014,Congreso,2014,42705,Histórico 2006-2026,6
BOLIVAR,Potencial,2014-03-01,CONGRESO 2014,Congreso,2014,1418844,Histórico 2006-2026,6
BOLIVAR,Sufragantes,2014-03-01,CONGRESO 2014,Congreso,2014,643532,Histórico 2006-2026,6
BOLIVAR,Votos válidos,2014-03-01,CONGRESO 2014,Congreso,2014,533384,Histórico 2006-2026,6
BOLIVAR,Votos por candidatos,2014-03-01,CONGRESO 2014,Congreso,2014,518005,Histórico 2006-2026,6
BOLIVAR,Voto en blanco,2014-03-01,CONGRESO 2014,Congreso,2014,15379,Histórico 2006-2026,6
